,feature_total_nodes,feature_unique_node_types,feature_max_depth,feature_avg_depth,feature_depth_variance,feature_cyclomatic_complexity,feature_cognitive_complexity,feature_nesting_complexity,feature_control_flow_complexity,feature_operator_density,feature_literal_density,feature_call_density,feature_variable_density,feature_attribute_density,feature_node_type_entropy,feature_operator_entropy,feature_variable_entropy,feature_unique_variables,feature_unique_operators,feature_unique_functions,feature_avg_branching_factor,feature_max_branching_factor,feature_leaves_to_nodes_ratio,feature_loops_count,feature_conditionals_count,feature_functions_count,feature_classes_count,feature_try_blocks_count,feature_vocabulary_size,feature_program_length,feature_program_volume,feature_program_difficulty,feature_program_effort
3236,57,18,7,3.473684210526316,2.896616541353384,3,2,2,2,0.0350877192982456,0.0701754385964912,0.0701754385964912,0.2280701754385964,0.0350877192982456,3.4440554045716856,1.0,2.199687794731328,5,2,2,0.9824561403508772,6,0.4210526315789473,1,1,1,0,0,11,19,65.72920075410865,1.8888888888888888,124.155156979983
2512,11,6,4,2.090909090909091,1.690909090909091,2,1,1,1,0.0,0.0,0.0909090909090909,0.3636363636363636,0.0,2.299896391167892,0.0,1.5,3,0,1,0.9090909090909092,3,0.3636363636363636,1,0,0,0,0,3,4,6.339850002884624,0.0,0.0
7141,12,9,4,2.25,1.4772727272727273,2,1,1,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,3.084962500721156,1.0,1.0,2,2,0,0.9166666666666666,3,0.5,0,1,0,0,0,6,6,15.509775004326936,1.0,15.509775004326936
5154,16,10,4,2.1875,1.2291666666666667,2,1,1,1,0.0625,0.125,0.0625,0.25,0.0,3.077819531114783,0.0,1.5,3,1,1,0.9375,3,0.4375,0,1,0,0,0,6,7,18.09473750504809,0.6,10.856842503028856
2550,34,17,6,3.176470588235294,2.392156862745098,2,1,1,1,0.0588235294117647,0.088235294117647,0.0588235294117647,0.2058823529411764,0.0294117647058823,3.615172946810048,1.0,1.8423709931771088,4,2,2,0.9705882352941176,4,0.4411764705882353,1,0,1,0,0,8,12,36.0,1.6666666666666667,60.0
3297,27,8,4,2.259259259259259,0.9686609686609686,2,1,1,1,0.037037037037037,0.0,0.037037037037037,0.3703703703703703,0.0,2.4777044112240603,0.0,2.4464393446710155,6,1,1,0.9629629629629628,5,0.4074074074074074,1,0,0,0,0,7,11,30.880904142633646,0.8333333333333334,25.73408678552804
2250,8,7,2,1.375,0.5535714285714286,1,0,0,0,0.0,0.125,0.0,0.125,0.0,2.75,0.0,0.0,1,0,0,0.875,3,0.5,0,0,1,0,0,2,2,2.0,0.0,0.0
3597,26,13,4,2.5,1.14,1,0,0,0,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,0.0,3.3496929689578705,1.0,1.584962500721156,3,2,0,0.9615384615384616,4,0.4615384615384615,0,0,1,0,0,6,10,25.84962500721156,2.0,51.69925001442312
2787,18,6,4,2.333333333333333,1.1764705882352942,2,1,1,1,0.0,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.0,2.3935823097180293,0.0,1.9219280948873625,4,0,2,0.9444444444444444,3,0.3888888888888889,0,1,0,0,0,6,7,18.09473750504809,0.0,0.0
162,32,16,6,3.40625,2.378024193548387,3,2,2,2,0.03125,0.03125,0.0625,0.25,0.0,3.375,0.0,2.1556390622295662,5,1,2,0.96875,3,0.40625,1,1,1,0,0,7,10,28.07354922057604,0.75,21.05516191543203
8254,12,8,5,2.6666666666666665,2.242424242424242,1,0,0,0,0.0,0.0,0.0833333333333333,0.25,0.0,2.792481250360578,0.0,1.584962500721156,3,0,1,0.9166666666666666,3,0.3333333333333333,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
3244,17,8,4,2.588235294117647,1.3823529411764706,2,1,1,1,0.0588235294117647,0.0588235294117647,0.0,0.2352941176470588,0.0,2.5868878409958143,0.0,1.5,3,1,0,0.9411764705882352,3,0.4705882352941176,0,1,0,0,0,5,6,13.931568569324174,0.625,8.707230355827608
4396,20,9,6,3.65,2.8710526315789475,1,0,0,0,0.0,0.1,0.1,0.15,0.15,2.8709505944546687,0.0,1.584962500721156,3,0,2,0.95,4,0.45,0,0,1,0,0,4,5,10.0,0.0,0.0
3353,38,14,6,4.0,2.756756756756757,3,2,2,2,0.0789473684210526,0.0,0.0789473684210526,0.2894736842105263,0.0263157894736842,2.9366594788165425,1.584962500721156,2.1180782093497093,5,3,2,0.9736842105263158,3,0.4210526315789473,1,1,0,0,0,8,14,42.0,3.3,138.6
5355,28,14,7,3.4285714285714284,3.291005291005291,1,0,0,0,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.2142857142857142,0.0,3.4277409762329367,1.584962500721156,2.2516291673878226,5,3,1,0.9642857142857144,3,0.5,0,0,1,0,0,10,11,36.541209043760986,1.7142857142857142,62.6420726464474
3145,11,8,4,2.272727272727273,1.6181818181818182,1,0,0,0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,2.913977073182752,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
2981,203,30,11,5.433497536945813,5.028971370043409,9,10,4,8,0.0443349753694581,0.0541871921182266,0.0344827586206896,0.2413793103448276,0.0049261083743842,3.6047496363583393,2.197159723424149,2.6440257051491427,8,5,3,0.9950738916256158,6,0.458128078817734,3,4,1,0,1,15,69,269.57545109698776,15.0,4043.631766454816
4895,34,14,8,3.941176470588236,4.481283422459893,3,2,2,2,0.0588235294117647,0.0294117647058823,0.088235294117647,0.2941176470588235,0.0,2.993537858900024,1.0,2.246439344671016,5,2,2,0.9705882352941176,3,0.4117647058823529,1,1,0,0,0,8,13,39.0,1.8333333333333333,71.5
3450,34,12,7,3.323529411764706,2.9527629233511585,4,4,3,3,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.2941176470588235,0.0588235294117647,2.955007151132165,0.0,2.246439344671016,5,1,2,0.9705882352941176,4,0.4117647058823529,2,1,0,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
4298,26,11,6,3.1153846153846154,2.106153846153846,3,2,2,2,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.2692307692307692,0.0769230769230769,2.958017837033151,0.0,1.448815635725185,3,1,2,0.9615384615384616,3,0.4230769230769231,1,1,0,0,0,5,9,20.89735285398626,1.0,20.89735285398626
2234,74,18,8,4.621621621621622,3.90966308774528,5,7,4,4,0.0675675675675675,0.1081081081081081,0.027027027027027,0.2567567567567567,0.0,3.477015297027376,1.521928094887362,2.4842551447948,7,3,2,0.9864864864864864,5,0.4459459459459459,1,3,1,0,0,14,32,121.83535750584332,3.6818181818181817,448.5756344533322
6258,20,13,6,2.95,2.5763157894736843,1,0,0,0,0.15,0.15,0.0,0.15,0.0,3.5086949695628418,1.584962500721156,0.9182958340544896,2,3,0,0.95,3,0.5,0,0,1,0,0,8,9,27.0,1.8,48.6
7038,31,15,5,2.870967741935484,1.782795698924731,2,1,1,1,0.032258064516129,0.032258064516129,0.064516129032258,0.2903225806451613,0.0,3.31568058395232,0.0,1.974937501201927,4,1,1,0.967741935483871,4,0.4193548387096774,1,0,1,0,0,6,11,28.43458750793272,1.0,28.43458750793272
3697,29,11,7,3.2758620689655173,2.6354679802955663,3,2,2,2,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.2413793103448276,0.0689655172413793,3.110703944677327,0.0,1.3787834934861751,3,1,2,0.9655172413793104,3,0.4482758620689655,1,1,0,0,0,5,9,20.89735285398626,1.0,20.89735285398626
7207,40,11,5,2.7,1.3435897435897437,1,0,0,0,0.1,0.0,0.0,0.275,0.0,3.032840024653932,1.0,2.7321588913645702,7,2,0,0.975,5,0.475,0,0,1,0,0,9,15,47.548875021634686,1.5714285714285714,74.71966074828308
301,27,16,6,3.0,2.769230769230769,2,1,1,1,0.037037037037037,0.037037037037037,0.037037037037037,0.2222222222222222,0.037037037037037,3.53194120554666,0.0,1.4591479170272448,3,1,1,0.9629629629629628,4,0.4074074074074074,1,0,1,0,0,5,8,18.575424759098897,0.875,16.253496664211536
3582,20,11,5,2.9,2.2,1,0,0,0,0.0,0.05,0.1,0.25,0.05,3.060964047443681,0.0,1.9219280948873625,4,0,2,0.95,3,0.4,0,0,1,0,0,5,6,13.931568569324174,0.0,0.0
6507,28,11,4,2.4642857142857144,1.0727513227513228,2,1,1,1,0.0357142857142857,0.1428571428571428,0.0714285714285714,0.25,0.0,3.0515956556743835,0.0,2.235926350629033,5,1,2,0.9642857142857144,4,0.4642857142857143,0,1,0,0,0,10,12,39.86313713864835,0.6111111111111112,24.360806029174
2904,12,8,6,3.1666666666666665,3.4242424242424243,1,0,0,0,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,2.8553885422075336,0.0,1.0,2,0,2,0.9166666666666666,2,0.4166666666666667,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
6115,17,9,5,2.588235294117647,1.8823529411764703,2,1,1,1,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.2941176470588235,0.0,2.8163075192246447,0.0,1.9219280948873625,4,1,2,0.9411764705882352,3,0.4117647058823529,1,0,0,0,0,6,7,18.09473750504809,0.6,10.856842503028856
4082,63,15,10,5.047619047619048,6.529953917050691,4,4,3,3,0.0476190476190476,0.0634920634920634,0.0634920634920634,0.238095238095238,0.0,3.2456890150017643,0.9182958340544896,2.365596230357602,6,2,3,0.984126984126984,3,0.4126984126984127,2,1,0,0,0,10,22,73.08241808752197,2.375,173.5707429578647
2599,28,15,5,2.75,1.8240740740740744,3,2,2,2,0.0357142857142857,0.0714285714285714,0.0,0.25,0.0,3.507127352180222,0.0,1.8423709931771088,4,1,0,0.9642857142857144,4,0.4642857142857143,1,1,1,0,0,7,10,28.07354922057604,0.75,21.05516191543203
2497,47,16,7,3.148936170212766,2.564292321924144,3,2,2,2,0.0212765957446808,0.0,0.0638297872340425,0.2553191489361702,0.0638297872340425,3.2502534788308672,0.0,1.9591479170272448,4,1,3,0.9787234042553192,6,0.3829787234042553,1,1,1,0,0,5,13,30.18506523353571,1.5,45.277597850303565
2286,22,10,4,2.409090909090909,1.1103896103896105,3,2,2,2,0.0454545454545454,0.0,0.0454545454545454,0.3181818181818182,0.0,2.8223401445007736,0.0,2.235926350629033,5,1,1,0.9545454545454546,3,0.4090909090909091,1,1,0,0,0,6,8,20.67970000576925,0.7,14.475790004038473
6240,20,13,7,3.8,3.642105263157895,1,0,0,0,0.05,0.1,0.05,0.1,0.05,3.441446071165521,0.0,0.0,1,1,1,0.95,3,0.45,0,0,1,0,0,4,5,10.0,0.6666666666666666,6.666666666666666
6961,50,14,5,2.78,1.2771428571428571,1,0,0,0,0.12,0.04,0.0,0.26,0.0,3.265862112668616,1.918295834054489,2.7192945256669794,7,4,0,0.98,6,0.48,0,0,1,0,0,12,21,75.28421251514428,3.75,282.31579693179106
6030,66,15,8,4.696969696969697,3.9990675990675992,4,4,3,3,0.0454545454545454,0.0151515151515151,0.0757575757575757,0.2878787878787879,0.0151515151515151,2.8267852069466937,0.9182958340544896,2.5497873815230374,7,2,3,0.9848484848484848,3,0.4393939393939394,2,1,0,0,0,10,23,76.40434618240933,2.5,191.0108654560233
1218,94,14,7,4.159574468085107,3.0602836879432624,3,3,2,2,0.0,0.0212765957446808,0.0851063829787234,0.3085106382978723,0.0,2.8442358046410394,0.0,3.0952425303426154,9,0,2,0.9893617021276596,6,0.4042553191489361,2,0,1,0,0,10,31,102.97977094150822,0.0,0.0
5329,12,8,6,3.0,3.4545454545454546,1,0,0,0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,2.8553885422075336,0.0,1.0,2,0,2,0.9166666666666666,2,0.3333333333333333,0,0,1,0,0,2,2,2.0,0.0,0.0
433,15,8,4,2.066666666666667,1.2095238095238094,2,1,1,1,0.0,0.2666666666666666,0.0666666666666666,0.2,0.0,2.739572261986723,0.0,0.9182958340544896,2,0,1,0.9333333333333332,5,0.5333333333333333,1,0,0,0,0,6,7,18.09473750504809,0.0,0.0
6748,74,14,7,4.148648648648648,2.402258422806368,4,4,3,3,0.027027027027027,0.0135135135135135,0.0675675675675675,0.3243243243243243,0.0,2.7222591969039147,1.0,2.959147917027245,9,2,3,0.9864864864864864,4,0.4324324324324324,2,1,0,0,0,12,27,96.79398751947122,2.5,241.98496879867804
2404,14,8,5,2.2857142857142856,1.912087912087912,2,1,1,1,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0714285714285714,2.7534343861887853,0.0,1.5,3,0,1,0.9285714285714286,3,0.4285714285714285,1,0,0,0,0,3,4,6.339850002884624,0.0,0.0
13,14,8,6,3.2142857142857144,3.258241758241758,1,0,0,0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,2.7534343861887853,0.0,1.584962500721156,3,0,2,0.9285714285714286,2,0.3571428571428571,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
5467,13,7,5,2.4615384615384617,2.269230769230769,2,1,1,1,0.0,0.0,0.0769230769230769,0.3076923076923077,0.0769230769230769,2.469670487371862,0.0,1.5,3,0,1,0.9230769230769232,3,0.3846153846153846,1,0,0,0,0,3,4,6.339850002884624,0.0,0.0
4739,43,16,7,4.093023255813954,2.84828349944629,1,0,0,0,0.0232558139534883,0.0232558139534883,0.0697674418604651,0.3023255813953488,0.0,3.1548871001632275,0.0,2.507380102423636,6,1,2,0.9767441860465116,3,0.3953488372093023,0,0,1,0,0,8,15,45.0,1.0,45.0
3992,9,8,5,2.4444444444444446,2.7777777777777777,1,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.9477027792200903,0.0,0.0,1,0,1,0.8888888888888888,2,0.3333333333333333,0,0,1,0,0,1,1,0.0,0.0,0.0
1584,27,14,6,3.333333333333333,2.4615384615384617,2,1,1,1,0.074074074074074,0.1111111111111111,0.037037037037037,0.1481481481481481,0.0,3.48582592784901,1.0,0.8112781244591328,2,2,1,0.9629629629629628,3,0.4814814814814814,0,1,0,0,0,6,9,23.264662506490403,1.75,40.71315938635821
2483,34,15,5,2.8823529411764706,1.6221033868092691,2,1,1,1,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.2647058823529412,0.0,3.4170514436188326,1.0,2.113283334294875,5,2,1,0.9705882352941176,4,0.4705882352941176,1,0,1,0,0,9,13,41.20902501875005,1.5714285714285714,64.75703931517866
2592,43,13,5,2.9302325581395348,1.3997785160575855,3,2,2,2,0.0697674418604651,0.0697674418604651,0.0232558139534883,0.3023255813953488,0.0,3.097315537187169,0.9182958340544896,2.345851989338261,6,2,1,0.9767441860465116,5,0.4418604651162791,1,1,0,0,0,10,19,63.11663380285988,2.0,126.23326760571976
5099,24,12,5,2.583333333333333,1.7318840579710144,2,1,1,1,0.0416666666666666,0.0416666666666666,0.0,0.2916666666666667,0.0,3.151363669197544,0.0,1.3787834934861751,3,1,0,0.9583333333333334,4,0.4166666666666667,1,0,1,0,0,5,9,20.89735285398626,1.0,20.89735285398626
3595,37,13,6,3.351351351351352,2.623123123123123,1,0,0,0,0.027027027027027,0.027027027027027,0.1351351351351351,0.2702702702702703,0.027027027027027,3.064635894377836,0.0,2.5219280948873624,6,1,3,0.972972972972973,4,0.4054054054054054,0,0,1,0,0,8,12,36.0,0.7857142857142857,28.285714285714285
1220,107,16,10,5.700934579439252,6.645565156057133,4,4,3,3,0.0841121495327102,0.0841121495327102,0.0186915887850467,0.2336448598130841,0.0,3.121846432110091,1.8910611120726528,2.808884070537636,8,4,1,0.9906542056074766,4,0.5046728971962616,2,1,0,0,0,16,43,172.0,5.666666666666667,974.6666666666669
7367,73,16,6,3.041095890410959,2.067732115677321,1,0,0,0,0.0136986301369863,0.0958904109589041,0.1095890410958904,0.2191780821917808,0.0547945205479452,3.3448449792031645,0.0,2.046179691947497,6,1,5,0.9863013698630136,9,0.4657534246575342,0,0,1,0,0,14,24,91.3765181293825,0.8846153846153846,80.83307372983836
4628,59,22,8,4.203389830508475,3.95791934541204,5,6,4,4,0.0677966101694915,0.0677966101694915,0.0508474576271186,0.2372881355932203,0.0169491525423728,3.697584401074253,2.0,2.35274578087187,6,4,2,0.9830508474576272,4,0.4576271186440678,2,2,1,0,0,13,22,81.40967379910403,4.0,325.6386951964161
7655,30,11,5,2.833333333333333,1.591954022988506,2,1,1,1,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.3,0.0,2.900863613362384,0.0,2.113283334294875,5,1,2,0.9666666666666668,4,0.4333333333333333,1,0,0,0,0,7,11,30.880904142633646,0.8333333333333334,25.73408678552804
547,83,23,7,4.084337349397591,2.834263884807523,4,4,3,3,0.0963855421686747,0.072289156626506,0.0120481927710843,0.2409638554216867,0.0,3.688063357505915,2.5,2.4086949695628417,6,6,1,0.9879518072289156,5,0.4698795180722891,1,2,1,0,0,15,34,132.83428025068963,8.666666666666666,1151.23042883931
1323,9,8,5,2.4444444444444446,2.7777777777777777,1,0,0,0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.9477027792200903,0.0,0.0,1,0,1,0.8888888888888888,2,0.3333333333333333,0,0,1,0,0,1,1,0.0,0.0,0.0
5258,49,13,6,3.591836734693877,2.038265306122449,4,4,3,3,0.0816326530612244,0.0816326530612244,0.0204081632653061,0.2857142857142857,0.0,3.1804825510571764,1.0,2.41379956460568,6,2,1,0.979591836734694,5,0.4489795918367347,1,2,0,0,0,11,22,76.10749561002054,2.0,152.21499122004107
1766,33,11,8,4.96969696969697,4.46780303030303,1,0,0,0,0.1212121212121212,0.1515151515151515,0.0,0.1212121212121212,0.0,3.093953877643293,0.8112781244591328,0.0,1,2,0,0.9696969696969696,3,0.5454545454545454,0,0,1,0,0,8,13,39.0,1.5,58.5
1451,21,9,7,3.6666666666666665,4.333333333333333,2,1,1,1,0.0,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.0,2.8152023999804867,0.0,1.7924812503605778,4,0,2,0.9523809523809524,4,0.3809523809523809,1,0,0,0,0,6,8,20.67970000576925,0.0,0.0
7657,106,20,10,6.10377358490566,7.236747529200359,5,7,4,4,0.0471698113207547,0.0283018867924528,0.0660377358490566,0.2735849056603773,0.0094339622641509,3.1003146062210467,0.7219280948873623,2.6666404771401693,7,2,3,0.9905660377358492,4,0.4433962264150943,3,1,1,0,0,11,37,127.99896988958,3.555555555555556,455.1074484962844
5999,12,9,4,2.25,1.4772727272727273,2,1,1,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,3.084962500721156,1.0,1.0,2,2,0,0.9166666666666666,3,0.5,0,1,0,0,0,6,6,15.509775004326936,1.0,15.509775004326936
2821,174,19,9,4.488505747126437,3.5923526675968374,2,1,1,1,0.028735632183908,0.0747126436781609,0.0919540229885057,0.2471264367816092,0.0689655172413793,3.253324050146073,1.3709505944546687,2.8663066143622027,9,3,6,0.9942528735632185,8,0.425287356321839,1,0,1,0,0,16,61,244.0,6.461538461538462,1576.6153846153848
7468,20,11,5,2.8,1.957894736842105,1,0,0,0,0.0,0.05,0.1,0.2,0.1,3.1414460711655217,0.0,1.5,3,0,2,0.95,3,0.4,0,0,1,0,0,4,5,10.0,0.0,0.0
3844,31,13,8,4.548387096774194,3.92258064516129,1,0,0,0,0.1935483870967742,0.2258064516129032,0.0,0.064516129032258,0.0,3.3038331020407403,1.918295834054489,0.0,1,4,0,0.967741935483871,3,0.5806451612903226,0,0,1,0,0,9,15,47.548875021634686,3.6,171.17595007788486
899,16,10,4,2.3125,1.2958333333333334,3,2,2,2,0.0625,0.125,0.0,0.25,0.0,3.125,0.0,1.5,3,1,0,0.9375,3,0.5,1,1,0,0,0,6,7,18.09473750504809,0.6,10.856842503028856
5773,42,10,7,3.238095238095238,2.673635307781649,3,3,2,2,0.0,0.0476190476190476,0.119047619047619,0.2619047619047619,0.0714285714285714,2.816300439625715,0.0,2.481714572986073,6,0,3,0.9761904761904762,5,0.4047619047619047,2,0,0,0,0,8,13,39.0,0.0,0.0
3645,52,16,6,3.019230769230769,1.90158371040724,3,2,2,2,0.0769230769230769,0.1153846153846153,0.0192307692307692,0.25,0.0,3.3848728169943154,1.5,2.0758692966977272,5,3,1,0.9807692307692308,6,0.4807692307692308,1,1,0,0,0,10,23,76.40434618240933,4.071428571428571,311.07483802838084
2790,28,13,5,2.892857142857143,1.6547619047619049,3,2,2,2,0.1071428571428571,0.1071428571428571,0.0714285714285714,0.25,0.0,3.2389211020256887,1.584962500721156,2.1280852788913944,5,3,2,0.9642857142857144,3,0.4642857142857143,1,1,0,0,0,11,13,44.97261104228487,1.875,84.32364570428413
2683,44,16,7,3.772727272727273,3.202959830866808,1,0,0,0,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.2272727272727272,0.0,3.40400975732486,1.0,2.5219280948873624,6,2,3,0.9772727272727272,4,0.4545454545454545,0,0,1,0,0,10,16,53.1508495181978,1.75,93.01398665684614
7766,11,8,5,2.636363636363636,2.4545454545454546,1,0,0,0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,2.8453509366224368,0.0,1.0,2,0,1,0.9090909090909092,2,0.3636363636363636,0,0,1,0,0,2,2,2.0,0.0,0.0
1440,43,19,6,3.488372093023256,2.4939091915836102,2,1,1,1,0.0232558139534883,0.0697674418604651,0.0697674418604651,0.2093023255813953,0.0232558139534883,3.629558220604856,0.0,2.197159723424149,5,1,3,0.9767441860465116,4,0.4418604651162791,1,0,1,0,0,7,13,36.49561398674886,1.0,36.49561398674886
7835,25,9,5,2.76,1.44,2,1,1,1,0.0,0.08,0.12,0.28,0.04,2.7215419333359274,0.0,2.235926350629033,5,0,3,0.96,3,0.44,1,0,0,0,0,7,9,25.26619429851844,0.0,0.0
3440,63,13,9,4.26984126984127,4.200204813108039,3,3,2,2,0.0634920634920634,0.0317460317460317,0.0634920634920634,0.2698412698412698,0.0158730158730158,3.012038957885506,0.0,2.698660460401116,8,1,4,0.984126984126984,4,0.4285714285714285,2,0,0,0,0,10,23,76.40434618240933,1.0555555555555556,80.64903208143207
6834,37,16,5,3.054054054054054,1.7192192192192193,3,2,2,2,0.027027027027027,0.027027027027027,0.054054054054054,0.2702702702702703,0.027027027027027,3.3586315851502024,0.0,2.046439344671015,5,1,2,0.972972972972973,4,0.4054054054054054,1,1,1,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
3811,87,18,7,4.425287356321839,2.363539160652232,4,4,3,3,0.0229885057471264,0.0114942528735632,0.0459770114942528,0.2988505747126437,0.0,2.9658223212398136,1.0,2.3733822772173268,6,2,2,0.9885057471264368,5,0.4367816091954023,2,1,1,0,0,9,29,91.92782504182703,3.857142857142857,354.57875373276147
316,25,10,6,3.36,2.74,1,0,0,0,0.0,0.04,0.08,0.12,0.16,2.9336606896881854,0.0,0.9182958340544896,2,0,2,0.96,3,0.44,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
1700,72,18,8,4.930555555555555,3.13595461658842,5,7,4,4,0.0694444444444444,0.1388888888888889,0.0277777777777777,0.2361111111111111,0.0,3.52903645921462,1.521928094887362,2.586887840995814,7,3,2,0.9861111111111112,6,0.4583333333333333,1,3,1,0,0,14,32,121.83535750584332,3.6818181818181817,448.5756344533322
6874,34,10,5,2.823529411764706,1.3618538324420677,1,0,0,0,0.0,0.0,0.088235294117647,0.3235294117647059,0.0294117647058823,2.6748770690136525,0.0,2.7321588913645702,7,0,3,0.9705882352941176,4,0.4117647058823529,0,0,1,0,0,7,11,30.880904142633646,0.0,0.0
3841,14,9,5,2.571428571428572,1.956043956043956,2,1,1,1,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0714285714285714,2.896291529045929,0.0,0.9182958340544896,2,1,1,0.9285714285714286,3,0.4285714285714285,0,1,0,0,0,4,5,10.0,0.6666666666666666,6.666666666666666
3624,25,10,5,2.88,1.6933333333333334,3,2,2,2,0.04,0.0,0.08,0.32,0.0,2.643856189774724,0.0,2.1556390622295662,5,1,2,0.96,3,0.4,1,1,0,0,0,6,9,23.264662506490403,0.8,18.611730005192324
3926,31,16,7,3.225806451612903,3.113978494623656,3,2,2,2,0.032258064516129,0.0,0.032258064516129,0.2580645161290322,0.032258064516129,3.341293084580423,0.0,1.4056390622295665,3,1,1,0.967741935483871,4,0.3870967741935484,1,1,1,0,0,4,9,18.0,1.3333333333333333,24.0
5686,26,15,6,3.1538461538461537,2.455384615384616,3,2,2,2,0.0769230769230769,0.1538461538461538,0.0384615384615384,0.1923076923076923,0.0,3.561607392201214,1.0,1.521928094887362,3,2,1,0.9615384615384616,3,0.4615384615384615,1,1,1,0,0,9,11,34.86917501586544,1.2857142857142858,44.831796448969854
7765,11,8,4,2.272727272727273,1.6181818181818182,1,0,0,0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,2.913977073182752,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
